Gene_ID	human_gene_ID	TaxID	gene_symbol	human_gene_symbol	unique_human_gene_ID	unique_human_gene_symbol	HGNC_ID	unique_HGNC_ID
8811	8811	9606	GALR2	GALR2	8811	GALR2	HGNC:4133	HGNC:4133
1393	1393	9606	CRHBP	CRHBP	1393	CRHBP	HGNC:2356	HGNC:2356
56137	56137	9606	PCDHA12	PCDHA12	56137	PCDHA12	HGNC:8666	HGNC:8666
29121	29121	9606	CLEC2D	CLEC2D	29121	CLEC2D	HGNC:14351	HGNC:14351
100874041	100874041	9606	MACC1-AS1	MACC1-AS1	100874041	MACC1-AS1	HGNC:41257	HGNC:41257
79987	79987	9606	SVEP1	SVEP1	79987	SVEP1	HGNC:15985	HGNC:15985
57479	57479	9606	PRR12	PRR12	57479	PRR12	HGNC:29217	HGNC:29217
30819	30819	9606	KCNIP2	KCNIP2	30819	KCNIP2	HGNC:15522	HGNC:15522
6143	6143	9606	RPL19	RPL19	6143	RPL19	HGNC:10312	HGNC:10312
9135	9135	9606	RABEP1	RABEP1	9135	RABEP1	HGNC:17677	HGNC:17677
27324	27324	9606	TOX3	TOX3	27324	TOX3	HGNC:11972	HGNC:11972
406884	406884	9606	MIRLET7B	MIRLET7B	406884	MIRLET7B	HGNC:31479	HGNC:31479
5950	5950	9606	RBP4	RBP4	5950	RBP4	HGNC:9922	HGNC:9922
55055	55055	9606	ZWILCH	ZWILCH	55055	ZWILCH	HGNC:25468	HGNC:25468
7942	7942	9606	TFEB	TFEB	7942	TFEB	HGNC:11753	HGNC:11753
10075	10075	9606	HUWE1	HUWE1	10075	HUWE1	HGNC:30892	HGNC:30892
56477	56477	9606	CCL28	CCL28	56477	CCL28	HGNC:17700	HGNC:17700
54984	54984	9606	PINX1	PINX1	54984	PINX1	HGNC:30046	HGNC:30046
80762	80762	9606	NDFIP1	NDFIP1	80762	NDFIP1	HGNC:17592	HGNC:17592
85464	85464	9606	SSH2	SSH2	85464	SSH2	HGNC:30580	HGNC:30580
57107	57107	9606	PDSS2	PDSS2	57107	PDSS2	HGNC:23041	HGNC:23041
2039	2039	9606	DMTN	DMTN	2039	DMTN	HGNC:3382	HGNC:3382
5251	5251	9606	PHEX	PHEX	5251	PHEX	HGNC:8918	HGNC:8918
6944	6944	9606	VPS72	VPS72	6944	VPS72	HGNC:11644	HGNC:11644
255743	255743	9606	NPNT	NPNT	255743	NPNT	HGNC:27405	HGNC:27405
7546	7546	9606	ZIC2	ZIC2	7546	ZIC2	HGNC:12873	HGNC:12873
91057	91057	9606	CCDC34	CCDC34	91057	CCDC34	HGNC:25079	HGNC:25079
10249	10249	9606	GLYAT	GLYAT	10249	GLYAT	HGNC:13734	HGNC:13734
4118	4118	9606	MAL	MAL	4118	MAL	HGNC:6817	HGNC:6817
57535	57535	9606	ELAPOR1	ELAPOR1	57535	ELAPOR1	HGNC:29618	HGNC:29618
8821	8821	9606	INPP4B	INPP4B	8821	INPP4B	HGNC:6075	HGNC:6075
5719	5719	9606	PSMD13	PSMD13	5719	PSMD13	HGNC:9558	HGNC:9558
6517	6517	9606	SLC2A4	SLC2A4	6517	SLC2A4	HGNC:11009	HGNC:11009
2215	2215	9606	FCGR3B	FCGR3B	2215	FCGR3B	HGNC:3620	HGNC:3620
860	860	9606	RUNX2	RUNX2	860	RUNX2	HGNC:10472	HGNC:10472
633	633	9606	BGN	BGN	633	BGN	HGNC:1044	HGNC:1044
9401	9401	9606	RECQL4	RECQL4	9401	RECQL4	HGNC:9949	HGNC:9949
9342	9342	9606	SNAP29	SNAP29	9342	SNAP29	HGNC:11133	HGNC:11133
121227	121227	9606	LRIG3	LRIG3	121227	LRIG3	HGNC:30991	HGNC:30991
29128	29128	9606	UHRF1	UHRF1	29128	UHRF1	HGNC:12556	HGNC:12556
1915	1915	9606	EEF1A1	EEF1A1	1915	EEF1A1	HGNC:3189	HGNC:3189
5337	5337	9606	PLD1	PLD1	5337	PLD1	HGNC:9067	HGNC:9067
4705	4705	9606	NDUFA10	NDUFA10	4705	NDUFA10	HGNC:7684	HGNC:7684
1728	1728	9606	NQO1	NQO1	1728	NQO1	HGNC:2874	HGNC:2874
10535	10535	9606	RNASEH2A	RNASEH2A	10535	RNASEH2A	HGNC:18518	HGNC:18518
727897	727897	9606	MUC5B	MUC5B	727897	MUC5B	HGNC:7516	HGNC:7516
8825	8825	9606	LIN7A	LIN7A	8825	LIN7A	HGNC:17787	HGNC:17787
85461	85461	9606	TANC1	TANC1	85461	TANC1	HGNC:29364	HGNC:29364
135892	135892	9606	TRIM50	TRIM50	135892	TRIM50	HGNC:19017	HGNC:19017
2657	2657	9606	GDF1	GDF1	2657	GDF1	HGNC:4214	HGNC:4214
7203	7203	9606	CCT3	CCT3	7203	CCT3	HGNC:1616	HGNC:1616
26259	26259	9606	FBXW8	FBXW8	26259	FBXW8	HGNC:13597	HGNC:13597
111	111	9606	ADCY5	ADCY5	111	ADCY5	HGNC:236	HGNC:236
11093	11093	9606	ADAMTS13	ADAMTS13	11093	ADAMTS13	HGNC:1366	HGNC:1366
10216	10216	9606	PRG4	PRG4	10216	PRG4	HGNC:9364	HGNC:9364
1315	1315	9606	COPB1	COPB1	1315	COPB1	HGNC:2231	HGNC:2231
375567	375567	9606	VWC2	VWC2	375567	VWC2	HGNC:30200	HGNC:30200
6559	6559	9606	SLC12A3	SLC12A3	6559	SLC12A3	HGNC:10912	HGNC:10912
1646	1646	9606	AKR1C2	AKR1C2	1646	AKR1C2	HGNC:385	HGNC:385
6919	6919	9606	TCEA2	TCEA2	6919	TCEA2	HGNC:11614	HGNC:11614
308	308	9606	ANXA5	ANXA5	308	ANXA5	HGNC:543	HGNC:543
5172	5172	9606	SLC26A4	SLC26A4	5172	SLC26A4	HGNC:8818	HGNC:8818
11214	11214	9606	AKAP13	AKAP13	11214	AKAP13	HGNC:371	HGNC:371
220906	220906	9606	WAC-AS1	WAC-AS1	220906	WAC-AS1	None	None
16065	None	10090	Igh-VS107	None	None	None	None	None
135250	135250	9606	RAET1E	RAET1E	135250	RAET1E	HGNC:16793	HGNC:16793
6507	6507	9606	SLC1A3	SLC1A3	6507	SLC1A3	HGNC:10941	HGNC:10941
65264	65264	9606	UBE2Z	UBE2Z	65264	UBE2Z	HGNC:25847	HGNC:25847
25929	25929	9606	GEMIN5	GEMIN5	25929	GEMIN5	HGNC:20043	HGNC:20043
2524	2524	9606	FUT2	FUT2	2524	FUT2	HGNC:4013	HGNC:4013
2804	2804	9606	GOLGB1	GOLGB1	2804	GOLGB1	HGNC:4429	HGNC:4429
11142	11142	9606	PKIG	PKIG	11142	PKIG	HGNC:9019	HGNC:9019
1482	1482	9606	NKX2-5	NKX2-5	1482	NKX2-5	HGNC:2488	HGNC:2488
160728	160728	9606	SLC5A8	SLC5A8	160728	SLC5A8	HGNC:19119	HGNC:19119
723809	723809	9606	LHFPL3-AS2	LHFPL3-AS2	723809	LHFPL3-AS2	HGNC:40845	HGNC:40845
22836	22836	9606	RHOBTB3	RHOBTB3	22836	RHOBTB3	HGNC:18757	HGNC:18757
10712	10712	9606	ENTREP3	ENTREP3	10712	ENTREP3	HGNC:1233	HGNC:1233
4848	4848	9606	CNOT2	CNOT2	4848	CNOT2	HGNC:7878	HGNC:7878
84876	84876	9606	ORAI1	ORAI1	84876	ORAI1	HGNC:25896	HGNC:25896
104205	None	10090	H41	None	None	None	None	None
51075	51075	9606	TMX2	TMX2	51075	TMX2	HGNC:30739	HGNC:30739
5062	5062	9606	PAK2	PAK2	5062	PAK2	HGNC:8591	HGNC:8591
2621	2621	9606	GAS6	GAS6	2621	GAS6	HGNC:4168	HGNC:4168
6829	6829	9606	SUPT5H	SUPT5H	6829	SUPT5H	HGNC:11469	HGNC:11469
2709	2709	9606	GJB5	GJB5	2709	GJB5	HGNC:4287	HGNC:4287
51441	51441	9606	YTHDF2	YTHDF2	51441	YTHDF2	HGNC:31675	HGNC:31675
54487	54487	9606	DGCR8	DGCR8	54487	DGCR8	HGNC:2847	HGNC:2847
729230	729230	9606	CCR2	CCR2	729230	CCR2	HGNC:1603	HGNC:1603
51523	51523	9606	CXXC5	CXXC5	51523	CXXC5	HGNC:26943	HGNC:26943
340485	340485	9606	ACER2	ACER2	340485	ACER2	HGNC:23675	HGNC:23675
27250	27250	9606	PDCD4	PDCD4	27250	PDCD4	HGNC:8763	HGNC:8763
1158	1158	9606	CKM	CKM	1158	CKM	HGNC:1994	HGNC:1994
149281	149281	9606	NTMT2	NTMT2	149281	NTMT2	HGNC:31932	HGNC:31932
8667	8667	9606	EIF3H	EIF3H	8667	EIF3H	HGNC:3273	HGNC:3273
57139	57139	9606	RGL3	RGL3	57139	RGL3	HGNC:30282	HGNC:30282
50649	50649	9606	ARHGEF4	ARHGEF4	50649	ARHGEF4	HGNC:684	HGNC:684
27289	27289	9606	RND1	RND1	27289	RND1	HGNC:18314	HGNC:18314
8499	8499	9606	PPFIA2	PPFIA2	8499	PPFIA2	HGNC:9246	HGNC:9246
5433	5433	9606	POLR2D	POLR2D	5433	POLR2D	HGNC:9191	HGNC:9191
4294	4294	9606	MAP3K10	MAP3K10	4294	MAP3K10	HGNC:6849	HGNC:6849
4245	4245	9606	MGAT1	MGAT1	4245	MGAT1	HGNC:7044	HGNC:7044
11100	11100	9606	HNRNPUL1	HNRNPUL1	11100	HNRNPUL1	HGNC:17011	HGNC:17011
353274	353274	9606	ZNF445	ZNF445	353274	ZNF445	HGNC:21018	HGNC:21018
7073	7073	9606	TIAL1	TIAL1	7073	TIAL1	HGNC:11804	HGNC:11804
55283	55283	9606	MCOLN3	MCOLN3	55283	MCOLN3	HGNC:13358	HGNC:13358
10241	10241	9606	CALCOCO2	CALCOCO2	10241	CALCOCO2	HGNC:29912	HGNC:29912
3037	3037	9606	HAS2	HAS2	3037	HAS2	HGNC:4819	HGNC:4819
2281	2281	9606	FKBP1B	FKBP1B	2281	FKBP1B	HGNC:3712	HGNC:3712
29081	29081	9606	METTL5	METTL5	29081	METTL5	HGNC:25006	HGNC:25006
54328	54328	9606	GPR173	GPR173	54328	GPR173	HGNC:18186	HGNC:18186
8031	8031	9606	NCOA4	NCOA4	8031	NCOA4	HGNC:7671	HGNC:7671
4538	4538	9606	ND4	ND4	4538	ND4	HGNC:7459	HGNC:7459
85477	85477	9606	SCIN	SCIN	85477	SCIN	HGNC:21695	HGNC:21695
5608	5608	9606	MAP2K6	MAP2K6	5608	MAP2K6	HGNC:6846	HGNC:6846
10224	10224	9606	ZNF443	ZNF443	10224	ZNF443	HGNC:20878	HGNC:20878
154043	154043	9606	CNKSR3	CNKSR3	154043	CNKSR3	HGNC:23034	HGNC:23034
2268	2268	9606	FGR	FGR	2268	FGR	HGNC:3697	HGNC:3697
5076	5076	9606	PAX2	PAX2	5076	PAX2	HGNC:8616	HGNC:8616
10325	10325	9606	RRAGB	RRAGB	10325	RRAGB	HGNC:19901	HGNC:19901
144715	144715	9606	RAD9B	RAD9B	144715	RAD9B	HGNC:21700	HGNC:21700
134353	134353	9606	LSM11	LSM11	134353	LSM11	HGNC:30860	HGNC:30860
3439	3439	9606	IFNA1	IFNA1	3439	IFNA1	HGNC:5417	HGNC:5417
11117	11117	9606	EMILIN1	EMILIN1	11117	EMILIN1	HGNC:19880	HGNC:19880
11252	11252	9606	PACSIN2	PACSIN2	11252	PACSIN2	HGNC:8571	HGNC:8571
7103	7103	9606	TSPAN8	TSPAN8	7103	TSPAN8	HGNC:11855	HGNC:11855
54090	54090	9606	LINC00111	LINC00111	54090	LINC00111	None	None
317762	317762	9606	CCDC85C	CCDC85C	317762	CCDC85C	HGNC:35459	HGNC:35459
11231	11231	9606	SEC63	SEC63	11231	SEC63	HGNC:21082	HGNC:21082
11132	11132	9606	CAPN10	CAPN10	11132	CAPN10	HGNC:1477	HGNC:1477
26112	26112	9606	CCDC69	CCDC69	26112	CCDC69	HGNC:24487	HGNC:24487
100131796	100131796	9606	DACOR1	DACOR1	100131796	DACOR1	None	None
7145	7145	9606	TNS1	TNS1	7145	TNS1	HGNC:11973	HGNC:11973
130827	130827	9606	TMEM182	TMEM182	130827	TMEM182	HGNC:26391	HGNC:26391
55611	55611	9606	OTUB1	OTUB1	55611	OTUB1	HGNC:23077	HGNC:23077
27349	27349	9606	MCAT	MCAT	27349	MCAT	HGNC:29622	HGNC:29622
3046	3046	9606	HBE1	HBE1	3046	HBE1	HGNC:4830	HGNC:4830
6521	6521	9606	SLC4A1	SLC4A1	6521	SLC4A1	HGNC:11027	HGNC:11027
1059	1059	9606	CENPB	CENPB	1059	CENPB	HGNC:1852	HGNC:1852
445	445	9606	ASS1	ASS1	445	ASS1	HGNC:758	HGNC:758
4069	4069	9606	LYZ	LYZ	4069	LYZ	HGNC:6740	HGNC:6740
245806	245806	9606	VGLL2	VGLL2	245806	VGLL2	HGNC:20232	HGNC:20232
109401	None	10090	Pact1	None	None	None	None	None
100144748	100144748	9606	KLLN	KLLN	100144748	KLLN	HGNC:37212	HGNC:37212
51646	51646	9606	YPEL5	YPEL5	51646	YPEL5	HGNC:18329	HGNC:18329
55120	55120	9606	FANCL	FANCL	55120	FANCL	HGNC:20748	HGNC:20748
2314	2314	9606	FLII	FLII	2314	FLII	HGNC:3750	HGNC:3750
23395	23395	9606	LARS2	LARS2	23395	LARS2	HGNC:17095	HGNC:17095
110437700	110437700	9606	FLICR	FLICR	110437700	FLICR	None	None
256435	256435	9606	ST6GALNAC3	ST6GALNAC3	256435	ST6GALNAC3	HGNC:19343	HGNC:19343
3175	3175	9606	ONECUT1	ONECUT1	3175	ONECUT1	HGNC:8138	HGNC:8138
104795671	None	10116	Mir15a	None	None	None	None	None
85441	85441	9606	HELZ2	HELZ2	85441	HELZ2	HGNC:30021	HGNC:30021
8726	8726	9606	EED	EED	8726	EED	HGNC:3188	HGNC:3188
59277	59277	9606	NTN4	NTN4	59277	NTN4	HGNC:13658	HGNC:13658
997	997	9606	CDC34	CDC34	997	CDC34	HGNC:1734	HGNC:1734
344191	344191	9606	EVX2	EVX2	344191	EVX2	HGNC:3507	HGNC:3507
4543	4543	9606	MTNR1A	MTNR1A	4543	MTNR1A	HGNC:7463	HGNC:7463
84333	84333	9606	PCGF5	PCGF5	84333	PCGF5	HGNC:28264	HGNC:28264
1141	1141	9606	CHRNB2	CHRNB2	1141	CHRNB2	HGNC:1962	HGNC:1962
7098	7098	9606	TLR3	TLR3	7098	TLR3	HGNC:11849	HGNC:11849
342900	342900	9606	LEUTX	LEUTX	342900	LEUTX	HGNC:31953	HGNC:31953
27253	27253	9606	PCDH17	PCDH17	27253	PCDH17	HGNC:14267	HGNC:14267
6176	6176	9606	RPLP1	RPLP1	6176	RPLP1	HGNC:10372	HGNC:10372
7336	7336	9606	UBE2V2	UBE2V2	7336	UBE2V2	HGNC:12495	HGNC:12495
56652	56652	9606	TWNK	TWNK	56652	TWNK	HGNC:1160	HGNC:1160
3804	3804	9606	KIR2DL3	KIR2DL3	3804	KIR2DL3	HGNC:6331	HGNC:6331
7434	7434	9606	VIPR2	VIPR2	7434	VIPR2	HGNC:12695	HGNC:12695
3356	3356	9606	HTR2A	HTR2A	3356	HTR2A	HGNC:5293	HGNC:5293
9060	9060	9606	PAPSS2	PAPSS2	9060	PAPSS2	HGNC:8604	HGNC:8604
4828	4828	9606	NMB	NMB	4828	NMB	HGNC:7842	HGNC:7842
7372	7372	9606	UMPS	UMPS	7372	UMPS	HGNC:12563	HGNC:12563
493	493	9606	ATP2B4	ATP2B4	493	ATP2B4	HGNC:817	HGNC:817
501712	None	10116	Slfn3	None	None	None	None	None
25862	25862	9606	USP49	USP49	25862	USP49	HGNC:20078	HGNC:20078
107835	None	10090	Idd6	None	None	None	None	None
1191	1191	9606	CLU	CLU	1191	CLU	HGNC:2095	HGNC:2095
241	241	9606	ALOX5AP	ALOX5AP	241	ALOX5AP	HGNC:436	HGNC:436
3141	3141	9606	HLCS	HLCS	3141	HLCS	HGNC:4976	HGNC:4976
6610	6610	9606	SMPD2	SMPD2	6610	SMPD2	HGNC:11121	HGNC:11121
5534	5534	9606	PPP3R1	PPP3R1	5534	PPP3R1	HGNC:9317	HGNC:9317
10562	10562	9606	OLFM4	OLFM4	10562	OLFM4	HGNC:17190	HGNC:17190
3558	3558	9606	IL2	IL2	3558	IL2	HGNC:6001	HGNC:6001
5073	5073	9606	PARN	PARN	5073	PARN	HGNC:8609	HGNC:8609
55245	55245	9606	UQCC1	UQCC1	55245	UQCC1	HGNC:15891	HGNC:15891
326	326	9606	AIRE	AIRE	326	AIRE	HGNC:360	HGNC:360
10170	10170	9606	DHRS9	DHRS9	10170	DHRS9	HGNC:16888	HGNC:16888
4174	4174	9606	MCM5	MCM5	4174	MCM5	HGNC:6948	HGNC:6948
7837	7837	9606	PXDN	PXDN	7837	PXDN	HGNC:14966	HGNC:14966
6674	6674	9606	SPAG1	SPAG1	6674	SPAG1	HGNC:11212	HGNC:11212
5737	5737	9606	PTGFR	PTGFR	5737	PTGFR	HGNC:9600	HGNC:9600
8828	8828	9606	NRP2	NRP2	8828	NRP2	HGNC:8005	HGNC:8005
55065	55065	9606	SLC52A1	SLC52A1	55065	SLC52A1	HGNC:30225	HGNC:30225
100302258	100302258	9606	MIR1469	MIR1469	100302258	MIR1469	HGNC:35378	HGNC:35378
4762	4762	9606	NEUROG1	NEUROG1	4762	NEUROG1	HGNC:7764	HGNC:7764
56919	56919	9606	DHX33	DHX33	56919	DHX33	HGNC:16718	HGNC:16718
5739	5739	9606	PTGIR	PTGIR	5739	PTGIR	HGNC:9602	HGNC:9602
8529	8529	9606	CYP4F2	CYP4F2	8529	CYP4F2	HGNC:2645	HGNC:2645
23071	23071	9606	ERP44	ERP44	23071	ERP44	HGNC:18311	HGNC:18311
3451	3451	9606	IFNA17	IFNA17	3451	IFNA17	HGNC:5422	HGNC:5422
79753	79753	9606	SNIP1	SNIP1	79753	SNIP1	HGNC:30587	HGNC:30587
9589	9589	9606	WTAP	WTAP	9589	WTAP	HGNC:16846	HGNC:16846
100505881	100505881	9606	MAGI2-AS3	MAGI2-AS3	100505881	MAGI2-AS3	HGNC:40862	HGNC:40862
11181	11181	9606	TREH	TREH	11181	TREH	HGNC:12266	HGNC:12266
100129269	100129269	9606	LINC01160	LINC01160	100129269	LINC01160	None	None
3960	3960	9606	LGALS4	LGALS4	3960	LGALS4	HGNC:6565	HGNC:6565
55824	55824	9606	PAG1	PAG1	55824	PAG1	HGNC:30043	HGNC:30043
57534	57534	9606	MIB1	MIB1	57534	MIB1	HGNC:21086	HGNC:21086
1515	1515	9606	CTSV	CTSV	1515	CTSV	HGNC:2538	HGNC:2538
406990	406990	9606	MIR208A	MIR208A	406990	MIR208A	HGNC:31585	HGNC:31585
2355	2355	9606	FOSL2	FOSL2	2355	FOSL2	HGNC:3798	HGNC:3798
10076	10076	9606	PTPRU	PTPRU	10076	PTPRU	HGNC:9683	HGNC:9683
10844	10844	9606	TUBGCP2	TUBGCP2	10844	TUBGCP2	HGNC:18599	HGNC:18599
5290	5290	9606	PIK3CA	PIK3CA	5290	PIK3CA	HGNC:8975	HGNC:8975
84912	84912	9606	SLC35B4	SLC35B4	84912	SLC35B4	HGNC:20584	HGNC:20584
7094	7094	9606	TLN1	TLN1	7094	TLN1	HGNC:11845	HGNC:11845
9902	9902	9606	MRC2	MRC2	9902	MRC2	HGNC:16875	HGNC:16875
1444	1444	9606	CSHL1	CSHL1	1444	CSHL1	None	None
653492	653492	9606	PSG10P	PSG10P	653492	PSG10P	None	None
399	399	9606	RHOH	RHOH	399	RHOH	HGNC:686	HGNC:686
92249	92249	9606	LINC01278	LINC01278	92249	LINC01278	HGNC:28090	HGNC:28090
27173	27173	9606	SLC39A1	SLC39A1	27173	SLC39A1	HGNC:12876	HGNC:12876
995	995	9606	CDC25C	CDC25C	995	CDC25C	HGNC:1727	HGNC:1727
6441	6441	9606	SFTPD	SFTPD	6441	SFTPD	HGNC:10803	HGNC:10803
113263	113263	9606	GLCCI1	GLCCI1	113263	GLCCI1	HGNC:18713	HGNC:18713
3304	3304	9606	HSPA1B	HSPA1B	3304	HSPA1B	HGNC:5233	HGNC:5233
100314006	None	10116	Mir27a	None	None	None	None	None
9457	9457	9606	FHL5	FHL5	9457	FHL5	HGNC:17371	HGNC:17371
221154	221154	9606	MICU2	MICU2	221154	MICU2	HGNC:31830	HGNC:31830
10761	10761	9606	PLAC1	PLAC1	10761	PLAC1	HGNC:9044	HGNC:9044
8837	8837	9606	CFLAR	CFLAR	8837	CFLAR	HGNC:1876	HGNC:1876
148823	148823	9606	GCSAML	GCSAML	148823	GCSAML	HGNC:29583	HGNC:29583
57152	57152	9606	SLURP1	SLURP1	57152	SLURP1	HGNC:18746	HGNC:18746
25802	25802	9606	LMOD1	LMOD1	25802	LMOD1	HGNC:6647	HGNC:6647
1138	1138	9606	CHRNA5	CHRNA5	1138	CHRNA5	HGNC:1959	HGNC:1959
7982	7982	9606	ST7	ST7	7982	ST7	HGNC:11351	HGNC:11351
976	976	9606	ADGRE5	ADGRE5	976	ADGRE5	HGNC:1711	HGNC:1711
64943	64943	9606	NT5DC2	NT5DC2	64943	NT5DC2	HGNC:25717	HGNC:25717
162427	162427	9606	RETREG3	RETREG3	162427	RETREG3	HGNC:27258	HGNC:27258
6845	6845	9606	VAMP7	VAMP7	6845	VAMP7	HGNC:11486	HGNC:11486
10718	10718	9606	NRG3	NRG3	10718	NRG3	HGNC:7999	HGNC:7999
1212	1212	9606	CLTB	CLTB	1212	CLTB	HGNC:2091	HGNC:2091
16016	None	10090	Ighg2b	None	None	None	None	None
8543	8543	9606	LMO4	LMO4	8543	LMO4	HGNC:6644	HGNC:6644
9371	9371	9606	KIF3B	KIF3B	9371	KIF3B	HGNC:6320	HGNC:6320
7716	7716	9606	VEZF1	VEZF1	7716	VEZF1	HGNC:12949	HGNC:12949
92745	92745	9606	SLC38A5	SLC38A5	92745	SLC38A5	HGNC:18070	HGNC:18070
6184	6184	9606	RPN1	RPN1	6184	RPN1	HGNC:10381	HGNC:10381
1781	1781	9606	DYNC1I2	DYNC1I2	1781	DYNC1I2	HGNC:2964	HGNC:2964
1819	1819	9606	DRG2	DRG2	1819	DRG2	HGNC:3030	HGNC:3030
5984	5984	9606	RFC4	RFC4	5984	RFC4	HGNC:9972	HGNC:9972
29941	29941	9606	PKN3	PKN3	29941	PKN3	HGNC:17999	HGNC:17999
3791	3791	9606	KDR	KDR	3791	KDR	HGNC:6307	HGNC:6307
7006	7006	9606	TEC	TEC	7006	TEC	HGNC:11719	HGNC:11719
207107	207107	9606	SFTA1P	SFTA1P	207107	SFTA1P	HGNC:18383	HGNC:18383
9940	9940	9606	DLEC1	DLEC1	9940	DLEC1	HGNC:2899	HGNC:2899
5976	5976	9606	UPF1	UPF1	5976	UPF1	HGNC:9962	HGNC:9962
10492	10492	9606	SYNCRIP	SYNCRIP	10492	SYNCRIP	HGNC:16918	HGNC:16918
3313	3313	9606	HSPA9	HSPA9	3313	HSPA9	HGNC:5244	HGNC:5244
5164	5164	9606	PDK2	PDK2	5164	PDK2	HGNC:8810	HGNC:8810
84298	84298	9606	LLPH	LLPH	84298	LLPH	HGNC:28229	HGNC:28229
5270	5270	9606	SERPINE2	SERPINE2	5270	SERPINE2	HGNC:8951	HGNC:8951
9337	9337	9606	CNOT8	CNOT8	9337	CNOT8	HGNC:9207	HGNC:9207
7218	7218	9606	TRP-AGG2-6	TRP-AGG2-6	7218	TRP-AGG2-6	None	None
57482	57482	9606	CRACD	CRACD	57482	CRACD	HGNC:29219	HGNC:29219
109906	None	10090	Rig1	None	None	None	None	None
5604	5604	9606	MAP2K1	MAP2K1	5604	MAP2K1	HGNC:6840	HGNC:6840
574502	574502	9606	MIR500A	MIR500A	574502	MIR500A	HGNC:32134	HGNC:32134
7379	7379	9606	UPK2	UPK2	7379	UPK2	HGNC:12579	HGNC:12579
341567	341567	9606	H1-7	H1-7	341567	H1-7	HGNC:24893	HGNC:24893
10438	10438	9606	C1D	C1D	10438	C1D	HGNC:29911	HGNC:29911
51759	51759	9606	C9orf78	C9orf78	51759	C9orf78	HGNC:24932	HGNC:24932
2107	2107	9606	ETF1	ETF1	2107	ETF1	HGNC:3477	HGNC:3477
644	644	9606	BLVRA	BLVRA	644	BLVRA	HGNC:1062	HGNC:1062
952	952	9606	CD38	CD38	952	CD38	HGNC:1667	HGNC:1667
2767	2767	9606	GNA11	GNA11	2767	GNA11	HGNC:4379	HGNC:4379
29062	29062	9606	WDR91	WDR91	29062	WDR91	HGNC:24997	HGNC:24997
7057	7057	9606	THBS1	THBS1	7057	THBS1	HGNC:11785	HGNC:11785
158228	158228	9606	FAM201A	FAM201A	158228	FAM201A	None	None
10597	10597	9606	TRAPPC2B	TRAPPC2B	10597	TRAPPC2B	HGNC:10710	HGNC:10710
63826	63826	9606	SRR	SRR	63826	SRR	HGNC:14398	HGNC:14398
104797537	104797537	9606	GACAT3	GACAT3	104797537	GACAT3	None	None
114088	114088	9606	TRIM9	TRIM9	114088	TRIM9	HGNC:16288	HGNC:16288
100132677	100132677	9606	BSN-DT	BSN-DT	100132677	BSN-DT	HGNC:42445	HGNC:42445
7489	7489	9606	WSN	WSN	7489	WSN	None	None
7326	7326	9606	UBE2G1	UBE2G1	7326	UBE2G1	HGNC:12482	HGNC:12482
60498	60498	9606	IGAN1	IGAN1	60498	IGAN1	None	None
83988	83988	9606	NCALD	NCALD	83988	NCALD	HGNC:7655	HGNC:7655
7112	7112	9606	TMPO	TMPO	7112	TMPO	HGNC:11875	HGNC:11875
594855	594855	9606	CPLX3	CPLX3	594855	CPLX3	HGNC:27652	HGNC:27652
5531	5531	9606	PPP4C	PPP4C	5531	PPP4C	HGNC:9319	HGNC:9319
84276	84276	9606	NICN1	NICN1	84276	NICN1	HGNC:18317	HGNC:18317
25891	25891	9606	PAMR1	PAMR1	25891	PAMR1	HGNC:24554	HGNC:24554
2253	2253	9606	FGF8	FGF8	2253	FGF8	HGNC:3686	HGNC:3686
10884	10884	9606	MRPS30	MRPS30	10884	MRPS30	HGNC:8769	HGNC:8769
6241	6241	9606	RRM2	RRM2	6241	RRM2	HGNC:10452	HGNC:10452
4306	4306	9606	NR3C2	NR3C2	4306	NR3C2	HGNC:7979	HGNC:7979
8702	8702	9606	B4GALT4	B4GALT4	8702	B4GALT4	HGNC:927	HGNC:927
51013	51013	9606	EXOSC1	EXOSC1	51013	EXOSC1	HGNC:17286	HGNC:17286
8912	8912	9606	CACNA1H	CACNA1H	8912	CACNA1H	HGNC:1395	HGNC:1395
30	30	9606	ACAA1	ACAA1	30	ACAA1	HGNC:82	HGNC:82
28881	28881	9606	IGKV2D-30	IGKV2D-30	28881	IGKV2D-30	None	None
21978	None	10090	tp	None	None	None	None	None
51225	51225	9606	ABI3	ABI3	51225	ABI3	HGNC:29859	HGNC:29859
554210	554210	9606	MIR429	MIR429	554210	MIR429	HGNC:13784	HGNC:13784
111370	None	10090	Cyp2d	None	None	None	None	None
7298	7298	9606	TYMS	TYMS	7298	TYMS	HGNC:12441	HGNC:12441
84530	84530	9606	SRRM4	SRRM4	84530	SRRM4	HGNC:29389	HGNC:29389
6810	6810	9606	STX4	STX4	6810	STX4	HGNC:11439	HGNC:11439
2522	2522	9606	FUSE	FUSE	2522	FUSE	None	None
117177	117177	9606	RAB3IP	RAB3IP	117177	RAB3IP	HGNC:16508	HGNC:16508
261	261	9606	AMCN	AMCN	261	AMCN	None	None
4163	4163	9606	MCC	MCC	4163	MCC	HGNC:6935	HGNC:6935
9712	9712	9606	USP6NL	USP6NL	9712	USP6NL	HGNC:16858	HGNC:16858
8973	8973	9606	CHRNA6	CHRNA6	8973	CHRNA6	HGNC:15963	HGNC:15963
